ID,Target
453,Radio-Listen
454,Video-Play
455,Video-Play
456,TVProgram-Play
457,Weather-Query
458,Radio-Listen
459,Music-Play
460,Travel-Query
461,Travel-Query
462,Travel-Query
463,Weather-Query
464,Music-Play
465,Music-Play
466,TVProgram-Play
467,Other
468,TVProgram-Play
469,Video-Play
470,Music-Play
471,Music-Play
472,Calendar-Query
473,HomeAppliance-Control
474,Alarm-Update
475,Alarm-Update
476,Video-Play
477,Music-Play
478,Music-Play
479,FilmTele-Play
480,FilmTele-Play
481,Weather-Query
482,Radio-Listen
483,Music-Play
484,HomeAppliance-Control
485,HomeAppliance-Control
486,Video-Play
487,FilmTele-Play
488,FilmTele-Play
489,Weather-Query
490,FilmTele-Play
491,Alarm-Update
492,Other
493,Other
494,Calendar-Query
495,Video-Play
496,FilmTele-Play
497,Alarm-Update
498,Audio-Play
499,TVProgram-Play
500,Video-Play
501,Audio-Play
502,Weather-Query
503,Audio-Play
504,Other
505,FilmTele-Play
506,TVProgram-Play
507,Audio-Play
508,TVProgram-Play
509,HomeAppliance-Control
510,FilmTele-Play
511,Weather-Query
512,Other
513,Radio-Listen
514,Video-Play
515,HomeAppliance-Control
516,Music-Play
517,Weather-Query
518,Music-Play
519,Video-Play
520,Radio-Listen
521,Radio-Listen
522,FilmTele-Play
523,Radio-Listen
524,FilmTele-Play
525,Alarm-Update
526,Alarm-Update
527,Video-Play
528,Travel-Query
529,Calendar-Query
530,Audio-Play
531,Music-Play
532,Audio-Play
533,Music-Play
534,Travel-Query
535,Video-Play
536,Video-Play
537,HomeAppliance-Control
538,Video-Play
539,Travel-Query
540,Weather-Query
541,Radio-Listen
542,Weather-Query
543,Other
544,Weather-Query
545,Audio-Play
546,Alarm-Update
547,FilmTele-Play
548,Radio-Listen
549,Calendar-Query
550,Music-Play
551,FilmTele-Play
552,Alarm-Update
553,Music-Play
554,Music-Play
555,Radio-Listen
556,FilmTele-Play
557,FilmTele-Play
558,Other
559,HomeAppliance-Control
560,Travel-Query
561,FilmTele-Play
562,HomeAppliance-Control
563,Alarm-Update
564,Other
565,Music-Play
566,HomeAppliance-Control
567,HomeAppliance-Control
568,Video-Play
569,Calendar-Query
570,Travel-Query
571,Music-Play
572,HomeAppliance-Control
573,Music-Play
574,Video-Play
575,Alarm-Update
576,FilmTele-Play
577,Alarm-Update
578,FilmTele-Play
579,Calendar-Query
580,HomeAppliance-Control
581,Calendar-Query
582,Travel-Query
583,Weather-Query
584,Radio-Listen
585,TVProgram-Play
586,TVProgram-Play
587,Travel-Query
588,FilmTele-Play
589,TVProgram-Play
590,Video-Play
591,FilmTele-Play
592,FilmTele-Play
593,Calendar-Query
594,Radio-Listen
595,Video-Play
596,Alarm-Update
597,Music-Play
598,FilmTele-Play
599,FilmTele-Play
600,Music-Play
601,FilmTele-Play
602,FilmTele-Play
603,Alarm-Update
604,Alarm-Update
605,Other
606,Weather-Query
607,Music-Play
608,Music-Play
609,FilmTele-Play
610,Music-Play
611,Video-Play
612,Audio-Play
613,TVProgram-Play
614,Music-Play
615,Calendar-Query
616,Calendar-Query
617,Music-Play
618,Music-Play
619,Travel-Query
620,Weather-Query
621,Travel-Query
622,Music-Play
623,Music-Play
624,Weather-Query
625,Radio-Listen
626,Video-Play
627,Video-Play
628,TVProgram-Play
629,Other
630,FilmTele-Play
631,HomeAppliance-Control
632,Video-Play
633,FilmTele-Play
634,Travel-Query
635,Video-Play
636,Other
637,Travel-Query
638,FilmTele-Play
639,Audio-Play
640,Video-Play
641,Weather-Query
642,Audio-Play
643,Radio-Listen
644,Travel-Query
645,Radio-Listen
646,HomeAppliance-Control
647,Alarm-Update
648,Radio-Listen
649,Music-Play
650,Alarm-Update
651,Weather-Query
652,Video-Play
653,HomeAppliance-Control
654,Audio-Play
655,Music-Play
656,HomeAppliance-Control
657,Music-Play
658,Other
659,Travel-Query
660,HomeAppliance-Control
661,TVProgram-Play
662,Radio-Listen
663,Travel-Query
664,FilmTele-Play
665,HomeAppliance-Control
666,Alarm-Update
667,FilmTele-Play
668,Radio-Listen
669,Travel-Query
670,HomeAppliance-Control
671,HomeAppliance-Control
672,TVProgram-Play
673,FilmTele-Play
674,Video-Play
675,Travel-Query
676,Alarm-Update
677,FilmTele-Play
678,FilmTele-Play
679,Travel-Query
680,Alarm-Update
681,Radio-Listen
682,Music-Play
683,Weather-Query
684,Weather-Query
685,FilmTele-Play
686,Radio-Listen
687,Weather-Query
688,HomeAppliance-Control
689,Audio-Play
690,Video-Play
691,Calendar-Query
692,Alarm-Update
693,FilmTele-Play
694,Calendar-Query
695,TVProgram-Play
696,TVProgram-Play
697,Music-Play
698,TVProgram-Play
699,Travel-Query
700,Audio-Play
701,HomeAppliance-Control
702,Radio-Listen
703,FilmTele-Play
704,TVProgram-Play
705,Radio-Listen
706,Travel-Query
707,Audio-Play
708,Radio-Listen
709,HomeAppliance-Control
710,Weather-Query
711,Audio-Play
712,Radio-Listen
713,Video-Play
714,Calendar-Query
715,Weather-Query
716,TVProgram-Play
717,Alarm-Update
718,HomeAppliance-Control
719,Travel-Query
720,Video-Play
721,Video-Play
722,HomeAppliance-Control
723,Video-Play
724,FilmTele-Play
725,Alarm-Update
726,FilmTele-Play
727,Radio-Listen
728,Travel-Query
729,Calendar-Query
730,Video-Play
731,Radio-Listen
732,TVProgram-Play
733,HomeAppliance-Control
734,Music-Play
735,Audio-Play
736,FilmTele-Play
737,FilmTele-Play
738,TVProgram-Play
739,Calendar-Query
740,Calendar-Query
741,Video-Play
742,Video-Play
743,Radio-Listen
744,Alarm-Update
745,Music-Play
746,Other
747,Travel-Query
748,Music-Play
749,Travel-Query
750,Music-Play
751,FilmTele-Play
752,Radio-Listen
753,TVProgram-Play
754,Calendar-Query
755,Alarm-Update
756,Music-Play
757,Weather-Query
758,Other
759,Music-Play
760,Alarm-Update
761,Travel-Query
762,Travel-Query
763,Audio-Play
764,FilmTele-Play
765,HomeAppliance-Control
766,Video-Play
767,Music-Play
768,Radio-Listen
769,Audio-Play
770,Radio-Listen
771,Radio-Listen
772,Alarm-Update
773,Video-Play
774,TVProgram-Play
775,Calendar-Query
776,Travel-Query
777,Video-Play
778,TVProgram-Play
779,Weather-Query
780,Travel-Query
781,Weather-Query
782,FilmTele-Play
783,Video-Play
784,Alarm-Update
785,Video-Play
786,Video-Play
787,Radio-Listen
788,FilmTele-Play
789,Video-Play
790,FilmTele-Play
791,Video-Play
792,Radio-Listen
793,Other
794,Calendar-Query
795,Calendar-Query
796,Radio-Listen
797,Calendar-Query
798,Calendar-Query
799,HomeAppliance-Control
800,TVProgram-Play
801,Audio-Play
802,Travel-Query
803,Weather-Query
804,Video-Play
805,Radio-Listen
806,Other
807,TVProgram-Play
808,Music-Play
809,Alarm-Update
810,HomeAppliance-Control
811,Alarm-Update
812,Music-Play
813,Radio-Listen
814,FilmTele-Play
815,Music-Play
816,Video-Play
817,Calendar-Query
818,FilmTele-Play
819,Video-Play
820,Music-Play
821,Music-Play
822,Weather-Query
823,Radio-Listen
824,Calendar-Query
825,Calendar-Query
826,Video-Play
827,Weather-Query
828,Travel-Query
829,Alarm-Update
830,Music-Play
831,Video-Play
832,FilmTele-Play
833,Weather-Query
834,Weather-Query
835,Weather-Query
836,Music-Play
837,Radio-Listen
838,Travel-Query
839,Radio-Listen
840,Radio-Listen
841,Alarm-Update
842,Radio-Listen
843,HomeAppliance-Control
844,Music-Play
845,Calendar-Query
846,FilmTele-Play
847,HomeAppliance-Control
848,FilmTele-Play
849,Travel-Query
850,Music-Play
851,FilmTele-Play
852,FilmTele-Play
853,Video-Play
854,Travel-Query
855,Other
856,Music-Play
857,TVProgram-Play
858,Music-Play
859,Music-Play
860,Radio-Listen
861,Other
862,Video-Play
863,Alarm-Update
864,Video-Play
865,Alarm-Update
866,Video-Play
867,Music-Play
868,FilmTele-Play
869,Radio-Listen
870,TVProgram-Play
871,TVProgram-Play
872,Radio-Listen
873,Other
874,Travel-Query
875,Calendar-Query
876,Alarm-Update
877,Radio-Listen
878,Music-Play
879,Audio-Play
880,TVProgram-Play
881,FilmTele-Play
882,Video-Play
883,Weather-Query
884,Video-Play
885,TVProgram-Play
886,TVProgram-Play
887,Travel-Query
888,Radio-Listen
889,FilmTele-Play
890,Travel-Query
891,FilmTele-Play
892,Music-Play
893,Other
894,TVProgram-Play
895,Weather-Query
896,Radio-Listen
897,Music-Play
898,Radio-Listen
899,Alarm-Update
900,FilmTele-Play
901,Music-Play
902,Alarm-Update
903,HomeAppliance-Control
904,Music-Play
905,Weather-Query
906,Audio-Play
907,Radio-Listen
908,Radio-Listen
909,FilmTele-Play
910,Travel-Query
911,Other
912,Travel-Query
913,Video-Play
914,Other
915,Calendar-Query
916,Other
917,FilmTele-Play
918,FilmTele-Play
919,FilmTele-Play
920,Calendar-Query
921,Calendar-Query
922,Calendar-Query
923,Weather-Query
924,HomeAppliance-Control
925,Other
926,Calendar-Query
927,Music-Play
928,Travel-Query
929,Travel-Query
930,Calendar-Query
931,FilmTele-Play
932,Other
933,Calendar-Query
934,Travel-Query
935,Calendar-Query
936,Audio-Play
937,FilmTele-Play
938,FilmTele-Play
939,FilmTele-Play
940,Travel-Query
941,Other
942,Weather-Query
943,Other
944,Video-Play
945,Calendar-Query
946,HomeAppliance-Control
947,HomeAppliance-Control
948,Video-Play
949,Music-Play
950,FilmTele-Play
951,FilmTele-Play
952,FilmTele-Play
953,Radio-Listen
954,Calendar-Query
955,Alarm-Update
956,Radio-Listen
957,Other
958,Video-Play
959,Other
960,Music-Play
961,Radio-Listen
962,Alarm-Update
963,Music-Play
964,Video-Play
965,TVProgram-Play
966,Video-Play
967,FilmTele-Play
968,Travel-Query
969,Other
970,Calendar-Query
971,Weather-Query
972,Radio-Listen
973,Audio-Play
974,Weather-Query
975,Weather-Query
976,Radio-Listen
977,Music-Play
978,FilmTele-Play
979,Weather-Query
980,Weather-Query
981,FilmTele-Play
982,Audio-Play
983,Video-Play
984,Audio-Play
985,Calendar-Query
986,FilmTele-Play
987,Alarm-Update
988,Weather-Query
989,Weather-Query
990,Weather-Query
991,Other
992,Other
993,Calendar-Query
994,HomeAppliance-Control
995,Music-Play
996,Radio-Listen
997,Music-Play
998,Travel-Query
999,Weather-Query
1000,Calendar-Query
1001,Calendar-Query
1002,TVProgram-Play
1003,Travel-Query
1004,Alarm-Update
1005,Travel-Query
1006,Radio-Listen
1007,TVProgram-Play
1008,Travel-Query
1009,Alarm-Update
1010,Music-Play
1011,Alarm-Update
1012,TVProgram-Play
1013,Audio-Play
1014,HomeAppliance-Control
1015,TVProgram-Play
1016,Alarm-Update
1017,Music-Play
1018,Radio-Listen
1019,Video-Play
1020,Music-Play
1021,Video-Play
1022,Calendar-Query
1023,Radio-Listen
1024,Radio-Listen
1025,Travel-Query
1026,FilmTele-Play
1027,FilmTele-Play
1028,Alarm-Update
1029,Radio-Listen
1030,Music-Play
1031,Alarm-Update
1032,Music-Play
1033,Alarm-Update
1034,Weather-Query
1035,Radio-Listen
1036,Travel-Query
1037,Audio-Play
1038,Audio-Play
1039,Calendar-Query
1040,FilmTele-Play
1041,Travel-Query
1042,FilmTele-Play
1043,Video-Play
1044,Radio-Listen
1045,Video-Play
1046,Radio-Listen
1047,Radio-Listen
1048,Other
1049,Music-Play
1050,Audio-Play
1051,Travel-Query
1052,FilmTele-Play
1053,Audio-Play
1054,Music-Play
1055,Travel-Query
1056,FilmTele-Play
1057,Alarm-Update
1058,Radio-Listen
1059,Music-Play
1060,HomeAppliance-Control
1061,Travel-Query
1062,FilmTele-Play
1063,Weather-Query
1064,Alarm-Update
1065,Video-Play
1066,TVProgram-Play
1067,Travel-Query
1068,Travel-Query
1069,Video-Play
1070,Radio-Listen
1071,Travel-Query
1072,Radio-Listen
1073,Weather-Query
1074,Weather-Query
1075,FilmTele-Play
1076,Audio-Play
1077,Calendar-Query
1078,Alarm-Update
1079,Other
1080,FilmTele-Play
1081,Weather-Query
1082,Alarm-Update
1083,FilmTele-Play
1084,Alarm-Update
1085,Weather-Query
1086,FilmTele-Play
1087,Music-Play
1088,Travel-Query
1089,HomeAppliance-Control
1090,Video-Play
1091,Calendar-Query
1092,Alarm-Update
1093,Video-Play
1094,Music-Play
1095,Alarm-Update
1096,HomeAppliance-Control
1097,FilmTele-Play
1098,Weather-Query
1099,Calendar-Query
1100,HomeAppliance-Control
1101,Video-Play
1102,HomeAppliance-Control
1103,Weather-Query
1104,Calendar-Query
1105,HomeAppliance-Control
1106,FilmTele-Play
1107,Alarm-Update
1108,HomeAppliance-Control
1109,Video-Play
1110,FilmTele-Play
1111,TVProgram-Play
1112,Radio-Listen
1113,Alarm-Update
1114,Weather-Query
1115,Calendar-Query
1116,Calendar-Query
1117,Alarm-Update
1118,FilmTele-Play
1119,Radio-Listen
1120,HomeAppliance-Control
1121,Video-Play
1122,HomeAppliance-Control
1123,TVProgram-Play
1124,Alarm-Update
1125,Audio-Play
1126,Alarm-Update
1127,HomeAppliance-Control
1128,Calendar-Query
1129,Alarm-Update
1130,Weather-Query
1131,Video-Play
1132,Weather-Query
1133,Radio-Listen
1134,FilmTele-Play
1135,Weather-Query
1136,Alarm-Update
1137,Music-Play
1138,Radio-Listen
1139,Calendar-Query
1140,Weather-Query
1141,Audio-Play
1142,Other
1143,Calendar-Query
1144,HomeAppliance-Control
1145,TVProgram-Play
1146,Travel-Query
1147,Travel-Query
1148,FilmTele-Play
1149,Music-Play
1150,Music-Play
1151,Video-Play
1152,Music-Play
1153,HomeAppliance-Control
1154,Audio-Play
1155,Video-Play
1156,FilmTele-Play
1157,Weather-Query
1158,Radio-Listen
1159,Video-Play
1160,FilmTele-Play
1161,FilmTele-Play
1162,Radio-Listen
1163,Radio-Listen
1164,Weather-Query
1165,FilmTele-Play
1166,FilmTele-Play
1167,FilmTele-Play
1168,Weather-Query
1169,Music-Play
1170,FilmTele-Play
1171,Alarm-Update
1172,FilmTele-Play
1173,FilmTele-Play
1174,Radio-Listen
1175,HomeAppliance-Control
1176,Music-Play
1177,Video-Play
1178,Travel-Query
1179,Music-Play
1180,Music-Play
1181,HomeAppliance-Control
1182,Video-Play
1183,Audio-Play
1184,Radio-Listen
1185,Audio-Play
1186,HomeAppliance-Control
1187,HomeAppliance-Control
1188,Travel-Query
1189,Music-Play
1190,Other
1191,Video-Play
1192,Music-Play
1193,Radio-Listen
1194,Travel-Query
1195,HomeAppliance-Control
1196,HomeAppliance-Control
1197,TVProgram-Play
1198,TVProgram-Play
1199,Alarm-Update
1200,Weather-Query
1201,Travel-Query
1202,Radio-Listen
1203,Travel-Query
1204,Other
1205,Travel-Query
1206,Alarm-Update
1207,Other
1208,Music-Play
1209,TVProgram-Play
1210,HomeAppliance-Control
1211,Travel-Query
1212,FilmTele-Play
1213,FilmTele-Play
1214,Video-Play
1215,Video-Play
1216,Radio-Listen
1217,Calendar-Query
1218,Music-Play
1219,FilmTele-Play
1220,FilmTele-Play
1221,Calendar-Query
1222,Music-Play
1223,TVProgram-Play
1224,TVProgram-Play
1225,Audio-Play
1226,FilmTele-Play
1227,Radio-Listen
1228,Travel-Query
1229,FilmTele-Play
1230,Travel-Query
1231,Other
1232,Music-Play
1233,Music-Play
1234,Weather-Query
1235,Other
1236,FilmTele-Play
1237,FilmTele-Play
1238,HomeAppliance-Control
1239,Other
1240,FilmTele-Play
1241,FilmTele-Play
1242,Video-Play
1243,Weather-Query
1244,Calendar-Query
1245,Alarm-Update
1246,Weather-Query
1247,Radio-Listen
1248,Music-Play
1249,Weather-Query
1250,Radio-Listen
1251,Calendar-Query
1252,Travel-Query
1253,Other
1254,Radio-Listen
1255,Audio-Play
1256,FilmTele-Play
1257,Weather-Query
1258,Weather-Query
1259,Radio-Listen
1260,Radio-Listen
1261,Video-Play
1262,Radio-Listen
1263,Other
1264,Other
1265,Travel-Query
1266,FilmTele-Play
1267,Music-Play
1268,Music-Play
1269,Audio-Play
1270,Weather-Query
1271,Video-Play
1272,Audio-Play
1273,Calendar-Query
1274,Weather-Query
1275,Calendar-Query
1276,Music-Play
1277,Video-Play
1278,Music-Play
1279,HomeAppliance-Control
1280,Radio-Listen
1281,Calendar-Query
1282,Audio-Play
1283,Weather-Query
1284,Other
1285,Video-Play
1286,Audio-Play
1287,Video-Play
1288,Other
1289,Calendar-Query
1290,Radio-Listen
1291,HomeAppliance-Control
1292,Travel-Query
1293,Other
1294,Alarm-Update
1295,Video-Play
1296,Video-Play
1297,Music-Play
1298,Radio-Listen
1299,FilmTele-Play
1300,FilmTele-Play
1301,FilmTele-Play
1302,Calendar-Query
1303,Video-Play
1304,Weather-Query
1305,FilmTele-Play
1306,TVProgram-Play
1307,Weather-Query
1308,Alarm-Update
1309,Travel-Query
1310,Weather-Query
1311,FilmTele-Play
1312,TVProgram-Play
1313,HomeAppliance-Control
1314,Video-Play
1315,Music-Play
1316,FilmTele-Play
1317,Alarm-Update
1318,Other
1319,Audio-Play
1320,Travel-Query
1321,Alarm-Update
1322,Radio-Listen
1323,HomeAppliance-Control
1324,Travel-Query
1325,TVProgram-Play
1326,Audio-Play
1327,Radio-Listen
1328,FilmTele-Play
1329,HomeAppliance-Control
1330,Other
1331,Alarm-Update
1332,Video-Play
1333,Calendar-Query
1334,Video-Play
1335,FilmTele-Play
1336,FilmTele-Play
1337,Alarm-Update
1338,Travel-Query
1339,Radio-Listen
1340,Calendar-Query
1341,Calendar-Query
1342,Travel-Query
1343,FilmTele-Play
1344,HomeAppliance-Control
1345,TVProgram-Play
1346,FilmTele-Play
1347,Other
1348,TVProgram-Play
1349,Video-Play
1350,FilmTele-Play
1351,Travel-Query
1352,FilmTele-Play
1353,Video-Play
1354,FilmTele-Play
1355,Alarm-Update
1356,TVProgram-Play
1357,Alarm-Update
1358,Calendar-Query
1359,FilmTele-Play
1360,Radio-Listen
1361,TVProgram-Play
1362,Alarm-Update
1363,FilmTele-Play
1364,Weather-Query
1365,HomeAppliance-Control
1366,TVProgram-Play
1367,Video-Play
1368,Alarm-Update
1369,Other
1370,FilmTele-Play
1371,FilmTele-Play
1372,Travel-Query
1373,Weather-Query
1374,Radio-Listen
1375,Calendar-Query
1376,Radio-Listen
1377,FilmTele-Play
1378,Travel-Query
1379,Video-Play
1380,FilmTele-Play
1381,Calendar-Query
1382,TVProgram-Play
1383,TVProgram-Play
1384,Calendar-Query
1385,Radio-Listen
1386,Music-Play
1387,Calendar-Query
1388,Music-Play
1389,HomeAppliance-Control
1390,Radio-Listen
1391,Other
1392,TVProgram-Play
1393,Alarm-Update
1394,Music-Play
1395,Travel-Query
1396,Travel-Query
1397,Video-Play
1398,FilmTele-Play
1399,Music-Play
1400,Calendar-Query
1401,TVProgram-Play
1402,TVProgram-Play
1403,FilmTele-Play
1404,Radio-Listen
1405,TVProgram-Play
1406,Video-Play
1407,FilmTele-Play
1408,Radio-Listen
1409,HomeAppliance-Control
1410,FilmTele-Play
1411,Weather-Query
1412,Alarm-Update
1413,Calendar-Query
1414,FilmTele-Play
1415,Calendar-Query
1416,HomeAppliance-Control
1417,Alarm-Update
1418,Radio-Listen
1419,FilmTele-Play
1420,Alarm-Update
1421,Video-Play
